college_name,city,state,course_supported,fees
Guru Jambeshwar University of Science and Technology,125,Haryana,bipc,60000
Guru Jambeshwar University of Science and Technology,125,Haryana,cec,60000
Guru Jambeshwar University of Science and Technology,125,Haryana,hec,60000
Guru Jambeshwar University of Science and Technology,125,Haryana,general,60000
Guru Nanak Dev University,143,Punjab,mpc,80000
Guru Nanak Dev University,143,Punjab,bipc,80000
Guru Nanak Dev University,143,Punjab,cec,80000
Guru Nanak Dev University,143,Punjab,hec,80000
Guru Nanak Dev University,143,Punjab,general,80000
Hemchandracharya North Gujarat University,384,Gujarat,mpc,80000
Hemchandracharya North Gujarat University,384,Gujarat,bipc,80000
Hemchandracharya North Gujarat University,384,Gujarat,cec,80000
Hemchandracharya North Gujarat University,384,Gujarat,hec,80000
Hemchandracharya North Gujarat University,384,Gujarat,general,80000
Hidayatullah National Law University,493661,Chhattisgarh,mpc,80000
Hidayatullah National Law University,493661,Chhattisgarh,bipc,80000
Hidayatullah National Law University,493661,Chhattisgarh,cec,80000
Hidayatullah National Law University,493661,Chhattisgarh,hec,80000
Hidayatullah National Law University,493661,Chhattisgarh,general,80000
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh,mpc,80000
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh,bipc,80000
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh,cec,80000
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh,hec,80000
Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh,general,80000
Himachal Pradesh University,171,Himachal Pradesh,mpc,80000
Himachal Pradesh University,171,Himachal Pradesh,bipc,80000
Himachal Pradesh University,171,Himachal Pradesh,cec,80000
Himachal Pradesh University,171,Himachal Pradesh,hec,80000
Himachal Pradesh University,171,Himachal Pradesh,general,80000
Indira Gandhi Krishi Vishwavidyalaya,492,Chhattisgarh,mpc,80000
Indira Gandhi Krishi Vishwavidyalaya,492,Chhattisgarh,bipc,80000
Indira Gandhi Krishi Vishwavidyalaya,492,Chhattisgarh,cec,80000
Indira Gandhi Krishi Vishwavidyalaya,492,Chhattisgarh,hec,80000
Indira Gandhi Krishi Vishwavidyalaya,492,Chhattisgarh,general,80000
Indira Kala Sangeet Vishwavidyalaya,491881.(Chattisgarh),Chhattisgarh,mpc,80000
Indira Kala Sangeet Vishwavidyalaya,491881.(Chattisgarh),Chhattisgarh,bipc,80000
Indira Kala Sangeet Vishwavidyalaya,491881.(Chattisgarh),Chhattisgarh,cec,80000
Indira Kala Sangeet Vishwavidyalaya,491881.(Chattisgarh),Chhattisgarh,hec,80000
Indira Kala Sangeet Vishwavidyalaya,491881.(Chattisgarh),Chhattisgarh,general,80000
Islamic University of Sciences & Technology University,192,Jammu and Kashmir,mpc,60000
Islamic University of Sciences & Technology University,192,Jammu and Kashmir,bipc,60000
Islamic University of Sciences & Technology University,192,Jammu and Kashmir,cec,60000
Islamic University of Sciences & Technology University,192,Jammu and Kashmir,hec,60000
Islamic University of Sciences & Technology University,192,Jammu and Kashmir,general,60000
Jadavpur University,700,West Bengal,mpc,80000
Jadavpur University,700,West Bengal,bipc,80000
Jadavpur University,700,West Bengal,cec,80000
Jadavpur University,700,West Bengal,hec,80000
Jadavpur University,700,West Bengal,general,80000
Jagadguru Ramanandacharya Sanskrit University,302026,Rajasthan,mpc,80000
Jagadguru Ramanandacharya Sanskrit University,302026,Rajasthan,bipc,80000
Jagadguru Ramanandacharya Sanskrit University,302026,Rajasthan,cec,80000
Jagadguru Ramanandacharya Sanskrit University,302026,Rajasthan,hec,80000
Jagadguru Ramanandacharya Sanskrit University,302026,Rajasthan,general,80000
Jai Naraim Vyas University,342,Rajasthan,mpc,80000
Jai Naraim Vyas University,342,Rajasthan,bipc,80000
Jai Naraim Vyas University,342,Rajasthan,cec,80000
Jai Naraim Vyas University,342,Rajasthan,hec,80000
Jai Naraim Vyas University,342,Rajasthan,general,80000
Jai Prakash vishwavidyalaya(university),841,Bihar,mpc,80000
Jai Prakash vishwavidyalaya(university),841,Bihar,bipc,80000
Jai Prakash vishwavidyalaya(university),841,Bihar,cec,80000
Jai Prakash vishwavidyalaya(university),841,Bihar,hec,80000
Jai Prakash vishwavidyalaya(university),841,Bihar,general,80000
Jammu University,180,Jammu and Kashmir,mpc,80000
Jammu University,180,Jammu and Kashmir,bipc,80000
Jammu University,180,Jammu and Kashmir,cec,80000
Jammu University,180,Jammu and Kashmir,hec,80000
Jammu University,180,Jammu and Kashmir,general,80000
Jawaharlal Nehru Krishi Vishwavidyalaya,482,Madhya Pradesh,mpc,80000
Jawaharlal Nehru Krishi Vishwavidyalaya,482,Madhya Pradesh,bipc,80000
Jawaharlal Nehru Krishi Vishwavidyalaya,482,Madhya Pradesh,cec,80000
Jawaharlal Nehru Krishi Vishwavidyalaya,482,Madhya Pradesh,hec,80000
Jawaharlal Nehru Krishi Vishwavidyalaya,482,Madhya Pradesh,general,80000
Jawaharlal Nehru Technological University,500,Andhra Pradesh,mpc,80000
Jawaharlal Nehru Technological University,500,Andhra Pradesh,bipc,80000
Jawaharlal Nehru Technological University,500,Andhra Pradesh,cec,80000
Jawaharlal Nehru Technological University,500,Andhra Pradesh,hec,80000
Jawaharlal Nehru Technological University,500,Andhra Pradesh,general,80000
Jiwaji University,474,Madhya Pradesh,mpc,80000
Jiwaji University,474,Madhya Pradesh,bipc,80000
Jiwaji University,474,Madhya Pradesh,cec,80000
Jiwaji University,474,Madhya Pradesh,hec,80000
Jiwaji University,474,Madhya Pradesh,general,80000
Kakatiya University,506,Telangana,mpc,80000
Kakatiya University,506,Telangana,bipc,80000
Kakatiya University,506,Telangana,cec,80000
Kakatiya University,506,Telangana,hec,80000
Kakatiya University,506,Telangana,general,80000
Kalyani University,Kalyani,West Bengal,mpc,80000
Kalyani University,Kalyani,West Bengal,bipc,80000
Kalyani University,Kalyani,West Bengal,cec,80000
Kalyani University,Kalyani,West Bengal,hec,80000
Kalyani University,Kalyani,West Bengal,general,80000
Kameshwar Singh.Darbhanga Sanskrit Vishwavidyalaya,Kamcshwar,Bihar,mpc,80000
Kameshwar Singh.Darbhanga Sanskrit Vishwavidyalaya,Kamcshwar,Bihar,bipc,80000
Kameshwar Singh.Darbhanga Sanskrit Vishwavidyalaya,Kamcshwar,Bihar,cec,80000
Kameshwar Singh.Darbhanga Sanskrit Vishwavidyalaya,Kamcshwar,Bihar,hec,80000
Kameshwar Singh.Darbhanga Sanskrit Vishwavidyalaya,Kamcshwar,Bihar,general,80000
Karanataka  State Law University,580025,Karnataka,mpc,80000
Karanataka  State Law University,580025,Karnataka,bipc,80000
Karanataka  State Law University,580025,Karnataka,cec,80000
Karanataka  State Law University,580025,Karnataka,hec,80000
Karanataka  State Law University,580025,Karnataka,general,80000
Karanataka  State Open University,570006,Karnataka,mpc,25000
Karanataka  State Open University,570006,Karnataka,bipc,25000
Karanataka  State Open University,570006,Karnataka,cec,25000
Karanataka  State Open University,570006,Karnataka,hec,25000
Karanataka  State Open University,570006,Karnataka,general,25000
Kannada University,Vidyaranya,Karnataka,mpc,80000
Kannada University,Vidyaranya,Karnataka,bipc,80000
Kannada University,Vidyaranya,Karnataka,cec,80000
Kannada University,Vidyaranya,Karnataka,hec,80000
Kannada University,Vidyaranya,Karnataka,general,80000
Kannur University,Kannur,Kerala,mpc,80000
Kannur University,Kannur,Kerala,bipc,80000
Kannur University,Kannur,Kerala,cec,80000
Kannur University,Kannur,Kerala,hec,80000
Kannur University,Kannur,Kerala,general,80000
"Akkamahadevi women's  University (Formerly known as ""Karnataka State Women's University)",Vijayapur,Karnataka,mpc,80000
"Akkamahadevi women's  University (Formerly known as ""Karnataka State Women's University)",Vijayapur,Karnataka,bipc,80000
"Akkamahadevi women's  University (Formerly known as ""Karnataka State Women's University)",Vijayapur,Karnataka,cec,80000
"Akkamahadevi women's  University (Formerly known as ""Karnataka State Women's University)",Vijayapur,Karnataka,hec,80000
"Akkamahadevi women's  University (Formerly known as ""Karnataka State Women's University)",Vijayapur,Karnataka,general,80000
Karanataka  University,580,Karnataka,mpc,80000
Karanataka  University,580,Karnataka,bipc,80000
Karanataka  University,580,Karnataka,cec,80000
Karanataka  University,580,Karnataka,hec,80000
Karanataka  University,580,Karnataka,general,80000
Karanataka Veterinary  Animal & Fisheries Science University,585401(,Karnataka,mpc,80000
Karanataka Veterinary  Animal & Fisheries Science University,585401(,Karnataka,bipc,80000
Karanataka Veterinary  Animal & Fisheries Science University,585401(,Karnataka,cec,80000
Karanataka Veterinary  Animal & Fisheries Science University,585401(,Karnataka,hec,80000
Karanataka Veterinary  Animal & Fisheries Science University,585401(,Karnataka,general,80000
Kashmir University,190,Jammu and Kashmir,mpc,80000
Kashmir University,190,Jammu and Kashmir,bipc,80000
Kashmir University,190,Jammu and Kashmir,cec,80000
Kashmir University,190,Jammu and Kashmir,hec,80000
Kashmir University,190,Jammu and Kashmir,general,80000
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Dist.,Maharashtra,mpc,80000
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Dist.,Maharashtra,bipc,80000
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Dist.,Maharashtra,cec,80000
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Dist.,Maharashtra,hec,80000
Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Dist.,Maharashtra,general,80000
Kerala University,695,Kerala,mpc,80000
Kerala University,695,Kerala,bipc,80000
Kerala University,695,Kerala,cec,80000
Kerala University,695,Kerala,hec,80000
Kerala University,695,Kerala,general,80000
Kerala Agricultural Unviersity,680,Kerala,mpc,80000
Kerala Agricultural Unviersity,680,Kerala,bipc,80000
Kerala Agricultural Unviersity,680,Kerala,cec,80000
Kerala Agricultural Unviersity,680,Kerala,hec,80000
Kerala Agricultural Unviersity,680,Kerala,general,80000
King Georges Medical University,Lucknow,Uttar Pradesh,mpc,80000
King Georges Medical University,Lucknow,Uttar Pradesh,bipc,80000
King Georges Medical University,Lucknow,Uttar Pradesh,cec,80000
King Georges Medical University,Lucknow,Uttar Pradesh,hec,80000
King Georges Medical University,Lucknow,Uttar Pradesh,general,80000
Kolhan University,Chaibasa,Jharkhand,mpc,80000
Kolhan University,Chaibasa,Jharkhand,bipc,80000
Kolhan University,Chaibasa,Jharkhand,cec,80000
Kolhan University,Chaibasa,Jharkhand,hec,80000
Kolhan University,Chaibasa,Jharkhand,general,80000
Konkan Krishi Vidyapeeth,Dapoli,Maharashtra,mpc,80000
Konkan Krishi Vidyapeeth,Dapoli,Maharashtra,bipc,80000
Konkan Krishi Vidyapeeth,Dapoli,Maharashtra,cec,80000
Konkan Krishi Vidyapeeth,Dapoli,Maharashtra,hec,80000
Konkan Krishi Vidyapeeth,Dapoli,Maharashtra,general,80000
Krantiguru Shyamji Krishna Verma Kachchh University,Kachchh,Gujarat,mpc,80000
Krantiguru Shyamji Krishna Verma Kachchh University,Kachchh,Gujarat,bipc,80000
Krantiguru Shyamji Krishna Verma Kachchh University,Kachchh,Gujarat,cec,80000
Krantiguru Shyamji Krishna Verma Kachchh University,Kachchh,Gujarat,hec,80000
Krantiguru Shyamji Krishna Verma Kachchh University,Kachchh,Gujarat,general,80000
Krishna Kanta Handique State Open University,781,Assam,mpc,25000
Krishna Kanta Handique State Open University,781,Assam,bipc,25000
Krishna Kanta Handique State Open University,781,Assam,cec,25000
Krishna Kanta Handique State Open University,781,Assam,hec,25000
Krishna Kanta Handique State Open University,781,Assam,general,25000
Krishna University,Andhra,Andhra Pradesh,mpc,80000
Krishna University,Andhra,Andhra Pradesh,bipc,80000
Krishna University,Andhra,Andhra Pradesh,cec,80000
Krishna University,Andhra,Andhra Pradesh,hec,80000
Krishna University,Andhra,Andhra Pradesh,general,80000
Kumaun University,Nanital,Uttarakhand,mpc,80000
Kumaun University,Nanital,Uttarakhand,bipc,80000
Kumaun University,Nanital,Uttarakhand,cec,80000
Kumaun University,Nanital,Uttarakhand,hec,80000
Kumaun University,Nanital,Uttarakhand,general,80000
Kurukshetra University,136,Haryana,mpc,80000
Kurukshetra University,136,Haryana,bipc,80000
Kurukshetra University,136,Haryana,cec,80000
Kurukshetra University,136,Haryana,hec,80000
Kurukshetra University,136,Haryana,general,80000
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Raipur,Chhattisgarh,mpc,80000
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Raipur,Chhattisgarh,bipc,80000
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Raipur,Chhattisgarh,cec,80000
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Raipur,Chhattisgarh,hec,80000
Kushabhau Thakre Patrakarita Avam Jansanchar Vishwavidyalaya,Raipur,Chhattisgarh,general,80000
Kuvempu University,577,Karnataka,mpc,80000
Kuvempu University,577,Karnataka,bipc,80000
Kuvempu University,577,Karnataka,cec,80000
Kuvempu University,577,Karnataka,hec,80000
Kuvempu University,577,Karnataka,general,80000
Lalit Narayan Mithila University,846,Bihar,mpc,80000
Lalit Narayan Mithila University,846,Bihar,bipc,80000
Lalit Narayan Mithila University,846,Bihar,cec,80000
Lalit Narayan Mithila University,846,Bihar,hec,80000
Lalit Narayan Mithila University,846,Bihar,general,80000
Lucknow University,226,Uttar Pradesh,mpc,80000
Lucknow University,226,Uttar Pradesh,bipc,80000
Lucknow University,226,Uttar Pradesh,cec,80000
Lucknow University,226,Uttar Pradesh,hec,80000
Lucknow University,226,Uttar Pradesh,general,80000
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,Chitrakoot,Madhya Pradesh,mpc,80000
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,Chitrakoot,Madhya Pradesh,bipc,80000
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,Chitrakoot,Madhya Pradesh,cec,80000
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,Chitrakoot,Madhya Pradesh,hec,80000
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,Chitrakoot,Madhya Pradesh,general,80000
M.J.P. Rohilkhand University,Doli,Uttar Pradesh,mpc,80000
M.J.P. Rohilkhand University,Doli,Uttar Pradesh,bipc,80000
M.J.P. Rohilkhand University,Doli,Uttar Pradesh,cec,80000
M.J.P. Rohilkhand University,Doli,Uttar Pradesh,hec,80000
M.J.P. Rohilkhand University,Doli,Uttar Pradesh,general,80000
M.P.Bhoj (open) University,Raja,Madhya Pradesh,mpc,80000
M.P.Bhoj (open) University,Raja,Madhya Pradesh,bipc,80000
M.P.Bhoj (open) University,Raja,Madhya Pradesh,cec,80000
M.P.Bhoj (open) University,Raja,Madhya Pradesh,hec,80000
M.P.Bhoj (open) University,Raja,Madhya Pradesh,general,80000
Madaras University,Chepauk,Tamil Nadu,mpc,80000
Madaras University,Chepauk,Tamil Nadu,bipc,80000
Madaras University,Chepauk,Tamil Nadu,cec,80000
Madaras University,Chepauk,Tamil Nadu,hec,80000
Madaras University,Chepauk,Tamil Nadu,general,80000
Madurai Kamraj University,625,Tamil Nadu,mpc,80000
Madurai Kamraj University,625,Tamil Nadu,bipc,80000
Madurai Kamraj University,625,Tamil Nadu,cec,80000
Madurai Kamraj University,625,Tamil Nadu,hec,80000
Madurai Kamraj University,625,Tamil Nadu,general,80000
Magadh University,Bodhgaya,Bihar,mpc,80000
Magadh University,Bodhgaya,Bihar,bipc,80000
Magadh University,Bodhgaya,Bihar,cec,80000
Magadh University,Bodhgaya,Bihar,hec,80000
Magadh University,Bodhgaya,Bihar,general,80000
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,B.M.birla,Madhya Pradesh,mpc,80000
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,B.M.birla,Madhya Pradesh,bipc,80000
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,B.M.birla,Madhya Pradesh,cec,80000
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,B.M.birla,Madhya Pradesh,hec,80000
Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,B.M.birla,Madhya Pradesh,general,80000
Maharahtra University of Health Sciences,422,Maharashtra,mpc,60000
Maharahtra University of Health Sciences,422,Maharashtra,bipc,60000
Maharahtra University of Health Sciences,422,Maharashtra,cec,60000
Maharahtra University of Health Sciences,422,Maharashtra,hec,60000
Maharahtra University of Health Sciences,422,Maharashtra,general,60000
Maharaja Sayajirao University of Baroda,390,Gujarat,mpc,60000
Maharaja Sayajirao University of Baroda,390,Gujarat,bipc,60000
Maharaja Sayajirao University of Baroda,390,Gujarat,cec,60000
Maharaja Sayajirao University of Baroda,390,Gujarat,hec,60000
Maharaja Sayajirao University of Baroda,390,Gujarat,general,60000
Maharana Pratap University of Agriculture & Technology,313001,Rajasthan,mpc,60000
Maharana Pratap University of Agriculture & Technology,313001,Rajasthan,bipc,60000
Maharana Pratap University of Agriculture & Technology,313001,Rajasthan,cec,60000
Maharana Pratap University of Agriculture & Technology,313001,Rajasthan,hec,60000
Maharana Pratap University of Agriculture & Technology,313001,Rajasthan,general,60000
Maharashtra Animal & Fishery Sciences University,440,Maharashtra,mpc,80000
Maharashtra Animal & Fishery Sciences University,440,Maharashtra,bipc,80000
Maharashtra Animal & Fishery Sciences University,440,Maharashtra,cec,80000
Maharashtra Animal & Fishery Sciences University,440,Maharashtra,hec,80000
Maharashtra Animal & Fishery Sciences University,440,Maharashtra,general,80000
Maharishi Dayanand Saraswati University,305,Rajasthan,mpc,80000
Maharishi Dayanand Saraswati University,305,Rajasthan,bipc,80000
Maharishi Dayanand Saraswati University,305,Rajasthan,cec,80000
Maharishi Dayanand Saraswati University,305,Rajasthan,hec,80000
Maharishi Dayanand Saraswati University,305,Rajasthan,general,80000
Maharishi Dayanand University,124,Haryana,mpc,80000
Maharishi Dayanand University,124,Haryana,bipc,80000
Maharishi Dayanand University,124,Haryana,cec,80000
Maharishi Dayanand University,124,Haryana,hec,80000
Maharishi Dayanand University,124,Haryana,general,80000
Mahatam Gandhi Kashi Vidyapeeth,221,Uttar Pradesh,mpc,80000
Mahatam Gandhi Kashi Vidyapeeth,221,Uttar Pradesh,bipc,80000
Mahatam Gandhi Kashi Vidyapeeth,221,Uttar Pradesh,cec,80000
Mahatam Gandhi Kashi Vidyapeeth,221,Uttar Pradesh,hec,80000
Mahatam Gandhi Kashi Vidyapeeth,221,Uttar Pradesh,general,80000
Mahatma Gandhi University,500,Andhra Pradesh,mpc,80000
Mahatma Gandhi University,500,Andhra Pradesh,bipc,80000
Mahatma Gandhi University,500,Andhra Pradesh,cec,80000
Mahatma Gandhi University,500,Andhra Pradesh,hec,80000
Mahatma Gandhi University,500,Andhra Pradesh,general,80000
Mahatma Gandhi Unversity,686,Kerala,mpc,80000
Mahatma Gandhi Unversity,686,Kerala,bipc,80000
Mahatma Gandhi Unversity,686,Kerala,cec,80000
Mahatma Gandhi Unversity,686,Kerala,hec,80000
Mahatma Gandhi Unversity,686,Kerala,general,80000
Mahatma Phule Krishi Vidyapeeth,413,Maharashtra,mpc,80000
Mahatma Phule Krishi Vidyapeeth,413,Maharashtra,bipc,80000
